Timestamp,ServiceID,Pseudonym,Longitude,Latitude,Width,Length,Speed,Heading
11900,295,859484421,-9340,5310,62,1023,996,900
12000,365,1131176229,-14090,5310,62,1023,796,900
12000,225,1653377373,-7770,5600,62,1023,977,900
12000,155,756898537,-6150,5600,62,1023,977,900
12100,435,1129566413,3430,15810,62,1023,978,1797
12200,575,506,17960,5890,62,1023,1300,2700
12300,365,1734575198,-13860,5310,62,1023,854,900
12300,85,2038664370,-5730,5310,62,1023,979,900
12300,505,184803526,17020,6180,62,1023,994,2700
12400,295,149798315,-8890,5310,62,1023,980,900
12400,575,506,17740,5890,62,1023,1210,2700
12500,225,1973594324,-7330,5600,62,1023,974,900
12500,155,412776091,-5710,5600,62,1023,999,900
12600,365,1734575198,-13630,5310,62,1023,901,900
12600,435,1129566413,3430,15360,62,1023,991,1797
12600,575,506,17520,5890,62,1023,1208,2700
12800,85,2038664370,-5280,5310,62,1023,985,900
12800,575,506,17300,5890,62,1023,1207,2700
12800,505,184803526,16570,6180,62,1023,982,2700
12900,365,1734575198,-13380,5310,62,1023,939,900
12900,295,149798315,-8450,5310,62,1023,995,900
13000,225,1973594324,-6880,5600,62,1023,992,900
13000,155,412776091,-5260,5600,62,1023,987,900
13000,575,506,17080,5890,62,1023,1222,2700
13100,435,42999170,3430,14910,62,1023,976,1797
13200,365,1424268980,-13120,5310,62,1023,975,900
13300,85,137806862,-4840,5310,62,1023,994,900
13300,505,135497281,16130,6180,62,1023,993,2700
13400,295,749241873,-8000,5310,62,1023,1000,900
13400,575,982906996,16650,5890,62,1023,1219,2700
13500,225,1911759956,-6440,5600,62,1023,986,900
13500,155,511702305,-4820,5600,62,1023,986,900
13600,435,42999170,3430,14460,62,1023,983,1797
13700,365,1424268980,-12680,5310,62,1023,981,900
13800,85,137806862,-4390,5310,62,1023,992,900
13800,575,982906996,16210,5890,62,1023,1217,2700
13800,505,135497281,15690,6180,62,1023,985,2700
13900,295,749241873,-7560,5310,62,1023,988,900
14000,225,1911759956,-5990,5600,62,1023,977,900
14000,155,511702305,-4370,5600,62,1023,987,900
14100,435,1159126505,3440,14020,62,1023,980,1797
14200,365,2084420925,-12230,5310,62,1023,991,900
14200,575,805750846,15770,5890,62,1023,1215,2700
14300,85,572660336,-3950,5310,62,1023,985,900
14300,505,1632621729,15240,6180,62,1023,979,2700
14400,295,1827336327,-7110,5310,62,1023,977,900
14500,225,1937477084,-5550,5600,62,1023,975,900
14500,155,1100661313,-3930,5600,62,1023,975,900
14600,435,1159126505,3440,13570,62,1023,981,1797
14600,575,805750846,15330,5890,62,1023,1220,2700
14700,365,2084420925,-11790,5310,62,1023,979,900
14800,85,572660336,-3510,5310,62,1023,996,900
14800,505,1632621729,14800,6180,62,1023,979,2700
14900,295,1827336327,-6670,5310,62,1023,987,900
15000,225,1937477084,-5100,5600,62,1023,998,900
15000,155,1100661313,-3490,5600,62,1023,981,900
15000,575,805750846,14900,5890,62,1023,1216,2700
15100,435,2001100545,3440,13120,62,1023,999,1797
15200,365,1433925857,-11350,5310,62,1023,977,900
15300,85,939819582,-3060,5310,62,1023,988,900
15300,505,1548233367,14360,6180,62,1023,980,2700
15400,295,84353895,-6230,5310,62,1023,989,900
15400,575,1998898814,14460,5890,62,1023,1214,2700
15500,225,1141616124,-4660,5600,62,1023,981,900
15500,155,610515434,-3050,5600,62,1023,985,900
15600,435,2001100545,3440,12680,62,1023,1000,1797
15700,365,1433925857,-10900,5310,62,1023,979,900
15800,85,939819582,-2620,5310,62,1023,979,900
15800,575,1998898814,14030,5890,62,1023,1206,2700
15800,505,1548233367,13910,6180,62,1023,999,2700
15900,295,84353895,-5790,5310,62,1023,976,900
16000,225,1141616124,-4210,5600,62,1023,990,900
16000,155,610515434,-2600,5600,62,1023,996,900
16100,435,356426808,3440,12230,62,1023,998,1797
16200,365,1585990364,-10460,5310,62,1023,984,900
16200,575,945117276,13590,5890,62,1023,1211,2700
16300,85,1477171087,-2170,5310,62,1023,999,900
16300,505,1889947178,13470,6180,62,1023,994,2700
16400,295,760313750,-5340,5310,62,1023,983,900
16500,225,1374344043,-3770,5600,62,1023,981,900
16500,155,1780695788,-2160,5600,62,1023,996,900
16600,435,356426808,3450,11790,62,1023,977,1797
16600,575,945117276,13160,5890,62,1023,1214,2700
16700,365,1585990364,-10020,5310,62,1023,982,900
16800,85,1477171087,-1730,5310,62,1023,983,900
16800,505,1889947178,13020,6180,62,1023,985,2700
16900,295,760313750,-4900,5310,62,1023,985,900
17000,225,1374344043,-3330,5600,62,1023,995,900
17000,155,1780695788,-1710,5600,62,1023,988,900
17000,575,945117276,12720,5890,62,1023,1222,2700
17100,435,1474612399,3450,11340,62,1023,992,1797
17200,365,709393584,-9570,5310,62,1023,996,900
17300,85,752392754,-1290,5310,62,1023,994,900
17300,505,1264095060,12580,6180,62,1023,982,2700
17400,295,1918502651,-4450,5310,62,1023,983,900
17400,575,2053999932,12280,5890,62,1023,1219,2700
17500,225,491705403,-2880,5600,62,1023,976,900
17500,155,1411549676,-1270,5600,62,1023,988,900
17600,435,1474612399,3450,10890,62,1023,998,1797
17700,365,709393584,-9130,5310,62,1023,982,900
17800,85,752392754,-850,5310,62,1023,991,900
17800,575,2053999932,11840,5890,62,1023,1218,2700
17800,505,1264095060,12140,6180,62,1023,979,2700
17900,295,1918502651,-4010,5310,62,1023,985,900
18000,225,491705403,-2440,5600,62,1023,980,900
18000,155,1411549676,-820,5600,62,1023,978,900
18100,435,1749698586,3450,10450,62,1023,974,1797
18200,365,1843993368,-8690,5310,62,1023,990,900
18200,575,1469348094,11400,5890,62,1023,1229,2700
18300,85,855636226,-400,5310,62,1023,993,900
18300,505,1956297539,11700,6180,62,1023,977,2700
18400,295,1984210012,-3570,5310,62,1023,995,900
18500,225,943947739,-2000,5600,62,1023,979,900
18500,155,1036140795,-380,5600,62,1023,980,900
18600,435,1749698586,3450,10000,62,1023,977,1797
18600,575,1469348094,10970,5890,62,1023,1223,2700
18700,365,1843993368,-8240,5310,62,1023,986,900
18800,85,855636226,50,5310,62,1023,1000,900
18800,505,1956297539,11250,6180,62,1023,990,2700
18900,295,1984210012,-3120,5310,62,1023,979,900
19000,225,943947739,-1550,5600,62,1023,992,900
19000,155,1036140795,60,5600,62,1023,981,900
19000,575,1469348094,10530,5890,62,1023,1228,2700
19100,435,1892066601,3460,9560,62,1023,993,1797
19200,365,463480570,-7800,5310,62,1023,977,900
19300,85,317097467,490,5310,62,1023,996,900
19300,505,927612902,10800,6180,62,1023,994,2700
19400,295,1975960378,-2680,5310,62,1023,994,900
19400,575,1376710097,10090,5890,62,1023,1223,2700
19500,225,2040651434,-1110,5600,62,1023,982,900
19500,155,1330573317,500,5600,62,1023,992,900
19600,435,1892066601,3460,9110,62,1023,975,1797
19700,365,463480570,-7360,5310,62,1023,988,900
19800,85,317097467,930,5310,62,1023,981,900
19800,575,1376710097,9660,5890,62,1023,1210,2700
19800,505,927612902,10360,6180,62,1023,984,2700
19900,295,1975960378,-2240,5310,62,1023,988,900
20000,225,2040651434,-660,5600,62,1023,996,900
20000,155,1330573317,950,5600,62,1023,994,900
20100,435,485560280,3460,8660,62,1023,981,1797
20200,365,603570492,-6920,5310,62,1023,999,900
20200,575,402724286,9220,5890,62,1023,1215,2700
20300,85,959997301,1380,5310,62,1023,981,900
20300,505,593209441,9920,6180,62,1023,985,2700
20400,295,660260756,-1790,5310,62,1023,997,900
20500,225,1687926652,-220,5600,62,1023,976,900
20500,155,1194953865,1390,5600,62,1023,986,900
20600,435,485560280,3460,8220,62,1023,997,1797
20600,575,402724286,8780,5890,62,1023,1210,2700
20700,365,603570492,-6470,5310,62,1023,999,900
20800,85,959997301,1820,5310,62,1023,995,900
20800,505,593209441,9470,6180,62,1023,985,2700
20900,295,660260756,-1350,5310,62,1023,993,900
21000,225,1687926652,220,5600,62,1023,986,900
21000,155,1194953865,1830,5600,62,1023,978,900
21000,575,402724286,8350,5890,62,1023,1219,2700
21100,435,270744729,3460,7770,62,1023,987,1797
21200,365,894429689,-6030,5310,62,1023,999,900
21300,85,221558440,2260,5310,62,1023,987,900
21300,435,270744729,3470,7600,62,1023,927,1797
21300,505,1633108117,9030,6180,62,1023,991,2700
21400,295,1947346619,-900,5310,62,1023,984,900
21400,575,1063958031,7910,5890,62,1023,1229,2700
21500,225,364228444,660,5600,62,1023,985,900
21500,155,2114738097,2280,5600,62,1023,978,900
21500,435,270744729,3470,7440,62,1023,843,1797
21700,365,894429689,-5580,5310,62,1023,994,900
21700,435,270744729,3470,7300,62,1023,753,1797
21800,85,221558440,2710,5310,62,1023,979,900
21800,575,1063958031,7470,5890,62,1023,1223,2700
21800,505,1633108117,8590,6180,62,1023,988,2700
21900,295,1947346619,-460,5310,62,1023,979,900
21900,435,270744729,3470,7180,62,1023,664,1797
22000,225,364228444,1110,5600,62,1023,984,900
22000,155,2114738097,2720,5600,62,1023,979,900
22100,435,791698927,3470,7070,62,1023,575,1797
22200,365,2007905771,-5140,5310,62,1023,997,900
22200,575,631704567,7030,5890,62,1023,1221,2700
22300,85,1610120709,3150,5310,62,1023,977,900
22300,435,791698927,3470,6980,62,1023,485,1797
22300,505,498777856,8140,6180,62,1023,980,2700
22400,295,822890675,-20,5310,62,1023,997,900
22500,225,1469834481,1550,5600,62,1023,996,900
22500,155,1255179497,3170,5600,62,1023,987,900
22500,435,791698927,3470,6900,62,1023,400,1797
22600,575,631704567,6590,5890,62,1023,1214,2700
22700,365,2007905771,-4700,5310,62,1023,990,900
22700,435,791698927,3470,6840,62,1023,311,1797
22800,85,1610120709,3590,5310,62,1023,977,900
22800,505,498777856,7700,6180,62,1023,985,2700
22900,295,822890675,430,5310,62,1023,999,900
22900,435,791698927,3470,6800,62,1023,221,1797
23000,225,1469834481,1990,5600,62,1023,980,900
23000,155,1255179497,3610,5600,62,1023,981,900
23000,575,631704567,6160,5890,62,1023,1208,2700
23100,435,1703964683,3470,6770,62,1023,131,1797
23200,365,524872353,-4260,5310,62,1023,978,900
23300,85,269455306,4030,5310,62,1023,996,900
23300,435,1703964683,3470,6760,62,1023,48,1797
23300,505,1600028624,7260,6180,62,1023,992,2700
23400,295,1572276965,870,5310,62,1023,993,900
23400,575,352406219,5720,5890,62,1023,1210,2700
23500,225,327254586,2440,5600,62,1023,973,900
23500,155,160051528,4050,5600,62,1023,988,900
23500,435,1703964683,3470,6760,62,1023,0,1797
23700,365,524872353,-3810,5310,62,1023,987,900
23700,225,327254586,2600,5600,62,1023,883,900
23700,435,1703964683,3470,6760,62,1023,0,1797
23800,85,269455306,4480,5310,62,1023,980,900
23800,575,352406219,5290,5890,62,1023,1213,2700
23800,505,1600028624,6810,6180,62,1023,979,2700
23900,225,327254586,2740,5600,62,1023,793,900
23900,295,1572276965,1310,5310,62,1023,998,900
23900,435,1703964683,3470,6760,62,1023,0,1797
24000,155,160051528,4490,5600,62,1023,976,900
24100,225,112805732,2880,5600,62,1023,706,900
24200,365,2040332871,-3360,5310,62,1023,997,900
24200,575,1713258270,4850,5890,62,1023,1216,2700
24300,225,112805732,2990,5610,62,1023,616,885
24300,85,378409503,4920,5310,62,1023,975,900
24300,505,1573363368,6370,6180,62,1023,989,2700
24400,295,1120048829,1760,5310,62,1023,993,900
24400,435,515530019,3470,6750,62,1023,52,1797
24500,225,112805732,3090,5620,62,1023,530,867
24500,155,1409959708,4930,5600,62,1023,990,900
24600,435,515530019,3470,6730,62,1023,103,1800
24600,575,1713258270,4410,5890,62,1023,1210,2700
24700,365,2040332871,-2920,5310,62,1023,984,900
24700,225,112805732,3170,5640,62,1023,440,851
24800,85,378409503,5360,5310,62,1023,984,900
24800,435,515530019,3460,6710,62,1023,147,1804
24800,505,1573363368,5930,6180,62,1023,998,2700
24900,225,112805732,3240,5640,62,1023,350,839
24900,295,1120048829,2200,5310,62,1023,993,900
25000,155,1409959708,5380,5600,62,1023,980,900
25000,435,515530019,3460,6680,62,1023,192,1810
25000,575,1713258270,3970,5890,62,1023,1220,2700
25100,225,1373226340,3290,5650,62,1023,260,830
25200,365,2077486715,-2480,5310,62,1023,976,900
25200,435,289700723,3450,6640,62,1023,220,1817
25300,225,1373226340,3320,5660,62,1023,170,824
25300,85,200747796,5810,5310,62,1023,993,900
25300,505,168002245,5480,6180,62,1023,990,2700
25400,295,1631518149,2640,5310,62,1023,995,900
25400,575,1117142618,3540,5890,62,1023,1218,2700
25500,225,1373226340,3340,5660,62,1023,80,821
25500,155,150122846,5820,5600,62,1023,983,900
25500,435,289700723,3440,6570,62,1023,290,1830
25700,365,2077486715,-2040,5310,62,1023,994,900
25700,225,1373226340,3340,5660,62,1023,0,820
25700,505,168002245,5140,6180,62,1023,898,2700
25800,85,200747796,6250,5310,62,1023,999,900
25800,435,289700723,3430,6490,62,1023,308,1851
25800,575,1117142618,3100,5890,62,1023,1205,2700
25900,225,1373226340,3340,5660,62,1023,0,820
25900,295,1631518149,3090,5310,62,1023,980,900
25900,505,168002245,4990,6180,62,1023,808,2700
26000,155,150122846,6260,5600,62,1023,989,900
26100,225,990892921,3350,5660,62,1023,52,819
26100,435,1622597488,3380,6410,62,1023,350,1912
26100,505,338888228,4860,6180,62,1023,718,2707
26200,365,439493451,-1590,5310,62,1023,975,900
26200,575,111537764,2660,5890,62,1023,1220,2700
26300,225,990892921,3360,5660,62,1023,99,819
26300,85,1231192379,6700,5310,62,1023,990,900
26300,435,1622597488,3350,6350,62,1023,381,1959
26300,505,338888228,4730,6200,62,1023,702,2730
26400,295,1760243555,3530,5310,62,1023,977,900
26500,225,990892921,3390,5670,62,1023,141,818
26500,155,2147469841,6710,5600,62,1023,985,900
26500,435,1622597488,3300,6300,62,1023,422,2023
26500,505,338888228,4610,6240,62,1023,708,2776
26600,435,1622597488,3270,6280,62,1023,431,2067
26600,575,111537764,2230,5890,62,1023,1213,2700
26600,505,338888228,4560,6270,62,1023,705,2820
26700,365,439493451,-1150,5310,62,1023,995,900
26700,225,990892921,3420,5680,62,1023,179,811
26700,435,1622597488,3230,6260,62,1023,447,2113
26700,505,338888228,4500,6300,62,1023,719,2865
26800,85,1231192379,7140,5310,62,1023,996,900
26800,435,1622597488,3200,6240,62,1023,460,2161
26800,505,338888228,4460,6340,62,1023,701,2919
26900,295,1760243555,3970,5310,62,1023,999,900
26900,435,1622597488,3160,6220,62,1023,486,2211
26900,505,338888228,4430,6400,62,1023,714,2992
27000,155,2147469841,7150,5600,62,1023,990,900
27000,435,1622597488,3120,6210,62,1023,493,2278
27000,575,111537764,1790,5890,62,1023,1224,2700
27000,505,338888228,4400,6450,62,1023,706,3065
27100,225,1911165193,3480,5720,62,1023,243,772
27100,435,116087764,3070,6200,62,1023,518,2332
27100,505,155324914,4370,6510,62,1023,701,3143
27200,365,438792350,-710,5310,62,1023,980,900
27200,435,116087764,3020,6190,62,1023,521,2386
27200,505,155324914,4360,6580,62,1023,720,3227
27300,85,2142757034,7580,5310,62,1023,984,900
27300,435,116087764,2980,6190,62,1023,525,2441
27300,505,155324914,4350,6640,62,1023,703,3299
27400,295,269441500,4420,5310,62,1023,977,900
27400,435,116087764,2930,6180,62,1023,547,2496
27400,575,1869470124,1350,5890,62,1023,1221,2700
27400,505,155324914,4340,6700,62,1023,708,3371
27500,225,1911165193,3570,5770,62,1023,277,722
27500,155,8936987,7600,5600,62,1023,983,900
27500,435,116087764,2880,6180,62,1023,559,2536
27500,505,155324914,4330,6760,62,1023,709,3428
27600,435,116087764,2830,6180,62,1023,573,2572
27600,505,155324914,4330,6830,62,1023,719,3472
27700,365,438792350,-270,5310,62,1023,1000,900
27700,435,116087764,2770,6180,62,1023,577,2608
27700,505,155324914,4330,6900,62,1023,732,3517
27800,225,1911165193,3630,5810,62,1023,310,681
27800,85,2142757034,8020,5310,62,1023,980,900
27800,575,1869470124,910,5890,62,1023,1208,2700
27800,505,155324914,4330,6960,62,1023,741,3554
27900,295,269441500,4860,5310,62,1023,977,900
27900,435,116087764,2670,6180,62,1023,594,2662
27900,505,155324914,4330,7030,62,1023,752,3566
28000,155,8936987,8040,5600,62,1023,993,900
28000,505,155324914,4330,7100,62,1023,770,3579
28100,225,1275373743,3710,5860,62,1023,348,635
28100,435,841148365,2560,6180,62,1023,608,2681
28200,365,1982275856,170,5310,62,1023,985,900
28200,575,1960709859,480,5890,62,1023,1205,2700
28300,85,350322227,8470,5310,62,1023,990,900
28300,435,841148365,2450,6180,62,1023,646,2700
28300,505,1760281936,4330,7320,62,1023,824,3597
28400,225,1275373743,3780,5920,62,1023,381,566
28400,295,387346491,5300,5310,62,1023,995,900
28500,155,771151432,8480,5600,62,1023,992,900
28500,435,841148365,2320,6180,62,1023,687,2700
28600,225,1275373743,3820,5980,62,1023,388,523
28600,575,1960709859,40,5890,62,1023,1215,2700
28600,505,1760281936,4330,7550,62,1023,854,3597
28700,365,1982275856,620,5310,62,1023,987,900
28800,225,1275373743,3860,6040,62,1023,418,476
28800,85,350322227,8910,5310,62,1023,998,900
28900,295,387346491,5740,5310,62,1023,1000,900
28900,505,1760281936,4330,7790,62,1023,915,3597
29000,225,1275373743,3900,6110,62,1023,452,425
29000,155,771151432,8930,5600,62,1023,998,900
29000,435,841148365,2000,6180,62,1023,754,2700
29000,575,1960709859,-400,5890,62,1023,1222,2700
29200,365,1186452551,1060,5310,62,1023,980,900
29200,225,1244316437,3940,6180,62,1023,469,372
29200,505,1626276121,4330,8050,62,1023,959,3597
29300,85,1476153275,9360,5310,62,1023,982,900
29400,225,1244316437,3980,6260,62,1023,493,310
29400,295,971899228,6190,5310,62,1023,980,900
29400,575,1139901474,-840,5890,62,1023,1212,2700
29500,155,653468858,9370,5600,62,1023,989,900
29500,435,213975407,1650,6180,62,1023,820,2700
29500,505,1626276121,4320,8310,62,1023,975,3597
29600,225,1244316437,3990,6360,62,1023,536,252
29700,365,1186452551,1500,5310,62,1023,981,900
29800,225,1244316437,4000,6460,62,1023,573,200
29800,85,1476153275,9800,5310,62,1023,992,900
29800,575,1139901474,-1280,5890,62,1023,1219,2700
29800,505,1626276121,4320,8580,62,1023,994,3597
29900,295,971899228,6630,5310,62,1023,994,900
29900,435,213975407,1340,6180,62,1023,880,2700
30000,225,1244316437,4020,6560,62,1023,599,145
30000,155,653468858,9820,5600,62,1023,999,900
30200,365,2130794395,1950,5310,62,1023,996,900
30200,225,1239036029,4030,6670,62,1023,611,90
30200,575,76065818,-1710,5890,62,1023,1208,2700
30300,85,1605908235,10240,5310,62,1023,984,900
30300,435,1350573793,1010,6180,62,1023,942,2700
30300,505,1605894428,4320,9030,62,1023,998,3597
30400,225,1239036029,4040,6780,62,1023,625,73
30400,295,1884661237,7070,5310,62,1023,980,900
30500,155,1789366143,10260,5600,62,1023,990,900
30600,225,1239036029,4040,6900,62,1023,648,52
30600,575,76065818,-2150,5890,62,1023,1223,2700
30700,365,2130794395,2390,5310,62,1023,984,900
30700,435,1350573793,660,6180,62,1023,983,2700
30800,225,1239036029,4040,7020,62,1023,673,30
30800,85,1605908235,10690,5310,62,1023,974,900
30800,505,1605894428,4320,9470,62,1023,984,3597
30900,295,1884661237,7520,5310,62,1023,997,900
31000,155,1789366143,10710,5600,62,1023,983,900
31000,575,76065818,-2580,5890,62,1023,1217,2700
31100,435,1597322404,300,6180,62,1023,996,2700
31200,365,1987231011,2830,5310,62,1023,997,900
31200,225,1875335928,4040,7270,62,1023,726,3597
31300,85,2103318776,11130,5310,62,1023,985,900
31300,505,2112255763,4320,9920,62,1023,985,3597
31400,295,1784639529,7960,5310,62,1023,977,900
31400,575,1939964443,-3020,5890,62,1023,1221,2700
31500,155,1432114613,11150,5600,62,1023,994,900
31500,435,1597322404,-50,6180,62,1023,977,2700
31600,225,1875335928,4040,7550,62,1023,778,3597
31700,365,1987231011,3280,5310,62,1023,996,900
31800,85,2103318776,11580,5310,62,1023,988,900
31800,575,1939964443,-3460,5890,62,1023,1217,2700
31800,505,2112255763,4320,10370,62,1023,979,3597
31900,295,1784639529,8400,5310,62,1023,979,900
32000,225,1875335928,4040,7840,62,1023,833,3597
32000,155,1432114613,11600,5600,62,1023,996,900
32000,435,1597322404,-500,6180,62,1023,990,2700
32200,365,1067854538,3720,5310,62,1023,981,900
32200,575,1395235128,-3900,5890,62,1023,1227,2700
32300,225,352118606,4040,8080,62,1023,886,3597
32300,85,1909002904,12020,5310,62,1023,1000,900
32300,505,532670688,4310,10810,62,1023,994,3597
32400,295,1782436840,8850,5310,62,1023,987,900
32500,155,1351797369,12040,5600,62,1023,976,900
32500,435,165344818,-940,6180,62,1023,980,2700
32600,225,352118606,4040,8330,62,1023,942,3597
32600,575,1395235128,-4330,5890,62,1023,1205,2700
32700,365,1067854538,4170,5310,62,1023,994,900
32800,85,1909002904,12460,5310,62,1023,977,900
32800,505,532670688,4310,11260,62,1023,991,3597
32900,225,352118606,4040,8590,62,1023,979,3597
32900,295,1782436840,9290,5310,62,1023,999,900
33000,155,1351797369,12480,5600,62,1023,987,900
33000,435,165344818,-1380,6180,62,1023,996,2700
33000,575,1395235128,-4770,5890,62,1023,1227,2700
33200,365,492067917,4610,5310,62,1023,984,900
33200,225,1504569917,4030,8860,62,1023,980,3597
33300,85,706043324,12910,5310,62,1023,989,900
33300,505,1359512183,4310,11710,62,1023,994,3597
