Timestamp,ServiceID,Pseudonym,Longitude,Latitude,Width,Length,Speed,Heading
12000,155,596516649,-6150,5600,62,1023,977,900
12100,435,366,3430,15810,62,1023,978,1797
12200,575,506,17960,5890,62,1023,1300,2700
12300,365,296,-13860,5310,62,1023,854,900
12300,85,1649760492,-5730,5310,62,1023,979,900
12300,505,436,17020,6180,62,1023,994,2700
12400,295,1189641421,-8890,5310,62,1023,980,900
12400,575,506,17740,5890,62,1023,1210,2700
12500,225,1025202362,-7330,5600,62,1023,974,900
12500,155,596516649,-5710,5600,62,1023,999,900
12600,365,1350490027,-13630,5310,62,1023,901,900
12600,435,366,3430,15360,62,1023,991,1797
12600,575,506,17520,5890,62,1023,1208,2700
12800,85,783368690,-5280,5310,62,1023,985,900
12800,575,506,17300,5890,62,1023,1207,2700
12800,505,436,16570,6180,62,1023,982,2700
12900,365,1350490027,-13380,5310,62,1023,939,900
12900,295,1189641421,-8450,5310,62,1023,995,900
13000,225,1025202362,-6880,5600,62,1023,992,900
13000,155,1102520059,-5260,5600,62,1023,987,900
13000,575,506,17080,5890,62,1023,1222,2700
13100,435,366,3430,14910,62,1023,976,1797
13200,365,1350490027,-13120,5310,62,1023,975,900
13300,85,783368690,-4840,5310,62,1023,994,900
13300,505,436,16130,6180,62,1023,993,2700
13400,295,2044897763,-8000,5310,62,1023,1000,900
13400,575,506,16650,5890,62,1023,1219,2700
13500,225,1025202362,-6440,5600,62,1023,986,900
13500,155,1102520059,-4820,5600,62,1023,986,900
13600,435,1967513926,3430,14460,62,1023,983,1797
13700,365,1350490027,-12680,5310,62,1023,981,900
13800,85,783368690,-4390,5310,62,1023,992,900
13800,575,506,16210,5890,62,1023,1217,2700
13800,505,436,15690,6180,62,1023,985,2700
13900,295,2044897763,-7560,5310,62,1023,988,900
14000,225,1025202362,-5990,5600,62,1023,977,900
14000,155,1102520059,-4370,5600,62,1023,987,900
14100,435,1967513926,3440,14020,62,1023,980,1797
14200,365,1350490027,-12230,5310,62,1023,991,900
14200,575,506,15770,5890,62,1023,1215,2700
14300,85,783368690,-3950,5310,62,1023,985,900
14300,505,1365180540,15240,6180,62,1023,979,2700
14400,295,2044897763,-7110,5310,62,1023,977,900
14500,225,1540383426,-5550,5600,62,1023,975,900
14500,155,1102520059,-3930,5600,62,1023,975,900
14600,435,1967513926,3440,13570,62,1023,981,1797
14600,575,304089172,15330,5890,62,1023,1220,2700
14700,365,1350490027,-11790,5310,62,1023,979,900
14800,85,783368690,-3510,5310,62,1023,996,900
14800,505,1365180540,14800,6180,62,1023,979,2700
14900,295,2044897763,-6670,5310,62,1023,987,900
15000,225,1540383426,-5100,5600,62,1023,998,900
15000,155,1102520059,-3490,5600,62,1023,981,900
15000,575,304089172,14900,5890,62,1023,1216,2700
15100,435,1967513926,3440,13120,62,1023,999,1797
15200,365,1350490027,-11350,5310,62,1023,977,900
15300,85,783368690,-3060,5310,62,1023,988,900
15300,505,1365180540,14360,6180,62,1023,980,2700
15400,295,2044897763,-6230,5310,62,1023,989,900
15400,575,304089172,14460,5890,62,1023,1214,2700
15500,225,1540383426,-4660,5600,62,1023,981,900
15500,155,1102520059,-3050,5600,62,1023,985,900
15600,435,1967513926,3440,12680,62,1023,1000,1797
15700,365,1303455736,-10900,5310,62,1023,979,900
15800,85,35005211,-2620,5310,62,1023,979,900
15800,575,304089172,14030,5890,62,1023,1206,2700
15800,505,1365180540,13910,6180,62,1023,999,2700
15900,295,2044897763,-5790,5310,62,1023,976,900
16000,225,1540383426,-4210,5600,62,1023,990,900
16000,155,521595368,-2600,5600,62,1023,996,900
16100,435,1967513926,3440,12230,62,1023,998,1797
16200,365,1303455736,-10460,5310,62,1023,984,900
16200,575,304089172,13590,5890,62,1023,1211,2700
16300,85,35005211,-2170,5310,62,1023,999,900
16300,505,1365180540,13470,6180,62,1023,994,2700
16400,295,294702567,-5340,5310,62,1023,983,900
16500,225,1540383426,-3770,5600,62,1023,981,900
16500,155,521595368,-2160,5600,62,1023,996,900
16600,435,1726956429,3450,11790,62,1023,977,1797
16600,575,304089172,13160,5890,62,1023,1214,2700
16700,365,1303455736,-10020,5310,62,1023,982,900
16800,85,35005211,-1730,5310,62,1023,983,900
16800,505,1365180540,13020,6180,62,1023,985,2700
16900,295,294702567,-4900,5310,62,1023,985,900
17000,225,1540383426,-3330,5600,62,1023,995,900
17000,155,521595368,-1710,5600,62,1023,988,900
17000,575,304089172,12720,5890,62,1023,1222,2700
17100,435,1726956429,3450,11340,62,1023,992,1797
17200,365,1303455736,-9570,5310,62,1023,996,900
17300,85,35005211,-1290,5310,62,1023,994,900
17300,505,861021530,12580,6180,62,1023,982,2700
17400,295,294702567,-4450,5310,62,1023,983,900
17400,575,336465782,12280,5890,62,1023,1219,2700
17500,225,1540383426,-2880,5600,62,1023,976,900
17500,155,521595368,-1270,5600,62,1023,988,900
17600,435,1726956429,3450,10890,62,1023,998,1797
17700,365,1303455736,-9130,5310,62,1023,982,900
17800,85,35005211,-850,5310,62,1023,991,900
17800,575,336465782,11840,5890,62,1023,1218,2700
17800,505,861021530,12140,6180,62,1023,979,2700
17900,295,294702567,-4010,5310,62,1023,985,900
18000,225,278722862,-2440,5600,62,1023,980,900
18000,155,521595368,-820,5600,62,1023,978,900
18100,435,1726956429,3450,10450,62,1023,974,1797
18200,365,1303455736,-8690,5310,62,1023,990,900
18200,575,336465782,11400,5890,62,1023,1229,2700
18300,85,35005211,-400,5310,62,1023,993,900
18300,505,861021530,11700,6180,62,1023,977,2700
18400,295,294702567,-3570,5310,62,1023,995,900
18500,225,278722862,-2000,5600,62,1023,979,900
18500,155,521595368,-380,5600,62,1023,980,900
18600,435,1726956429,3450,10000,62,1023,977,1797
18600,575,336465782,10970,5890,62,1023,1223,2700
18700,365,233665123,-8240,5310,62,1023,986,900
18800,85,2145174067,50,5310,62,1023,1000,900
18800,505,861021530,11250,6180,62,1023,990,2700
18900,295,294702567,-3120,5310,62,1023,979,900
19000,225,278722862,-1550,5600,62,1023,992,900
19000,155,468703135,60,5600,62,1023,981,900
19000,575,336465782,10530,5890,62,1023,1228,2700
19100,435,1726956429,3460,9560,62,1023,993,1797
19200,365,233665123,-7800,5310,62,1023,977,900
19300,85,2145174067,490,5310,62,1023,996,900
19300,505,861021530,10800,6180,62,1023,994,2700
19400,295,1101513929,-2680,5310,62,1023,994,900
19400,575,336465782,10090,5890,62,1023,1223,2700
19500,225,278722862,-1110,5600,62,1023,982,900
19500,155,468703135,500,5600,62,1023,992,900
19600,435,1801979802,3460,9110,62,1023,975,1797
19700,365,233665123,-7360,5310,62,1023,988,900
19800,85,2145174067,930,5310,62,1023,981,900
19800,575,1315634022,9660,5890,62,1023,1210,2700
19800,505,861021530,10360,6180,62,1023,984,2700
19900,295,1101513929,-2240,5310,62,1023,988,900
20000,225,278722862,-660,5600,62,1023,996,900
20000,155,468703135,950,5600,62,1023,994,900
20100,435,1801979802,3460,8660,62,1023,981,1797
20200,365,233665123,-6920,5310,62,1023,999,900
20200,575,1315634022,9220,5890,62,1023,1215,2700
20300,85,2145174067,1380,5310,62,1023,981,900
20300,505,861021530,9920,6180,62,1023,985,2700
20400,295,1101513929,-1790,5310,62,1023,997,900
20500,225,278722862,-220,5600,62,1023,976,900
20500,155,468703135,1390,5600,62,1023,986,900
20600,435,1801979802,3460,8220,62,1023,997,1797
20600,575,1315634022,8780,5890,62,1023,1210,2700
20700,365,233665123,-6470,5310,62,1023,999,900
20800,85,2145174067,1820,5310,62,1023,995,900
20800,505,635723058,9470,6180,62,1023,985,2700
20900,295,1101513929,-1350,5310,62,1023,993,900
21000,225,1369133069,220,5600,62,1023,986,900
21000,155,468703135,1830,5600,62,1023,978,900
21000,575,1315634022,8350,5890,62,1023,1219,2700
21100,435,1801979802,3460,7770,62,1023,987,1797
21200,365,233665123,-6030,5310,62,1023,999,900
21300,85,2145174067,2260,5310,62,1023,987,900
21300,435,1801979802,3470,7600,62,1023,927,1797
21300,505,635723058,9030,6180,62,1023,991,2700
21400,295,1101513929,-900,5310,62,1023,984,900
21400,575,1315634022,7910,5890,62,1023,1229,2700
21500,225,1369133069,660,5600,62,1023,985,900
21500,155,468703135,2280,5600,62,1023,978,900
21500,435,1801979802,3470,7440,62,1023,843,1797
21700,365,1125898167,-5580,5310,62,1023,994,900
21700,435,1801979802,3470,7300,62,1023,753,1797
21800,85,1059961393,2710,5310,62,1023,979,900
21800,575,1315634022,7470,5890,62,1023,1223,2700
21800,505,635723058,8590,6180,62,1023,988,2700
21900,295,1101513929,-460,5310,62,1023,979,900
21900,435,1801979802,3470,7180,62,1023,664,1797
22000,225,1369133069,1110,5600,62,1023,984,900
22000,155,2089018456,2720,5600,62,1023,979,900
22100,435,1801979802,3470,7070,62,1023,575,1797
22200,365,1125898167,-5140,5310,62,1023,997,900
22200,575,628175011,7030,5890,62,1023,1221,2700
22300,85,1059961393,3150,5310,62,1023,977,900
22300,435,1801979802,3470,6980,62,1023,485,1797
22300,505,635723058,8140,6180,62,1023,980,2700
22400,295,1656478042,-20,5310,62,1023,997,900
22500,225,1369133069,1550,5600,62,1023,996,900
22500,155,2089018456,3170,5600,62,1023,987,900
22500,435,1801979802,3470,6900,62,1023,400,1797
22600,575,628175011,6590,5890,62,1023,1214,2700
22700,365,1125898167,-4700,5310,62,1023,990,900
22700,435,1801979802,3470,6840,62,1023,311,1797
22800,85,1059961393,3590,5310,62,1023,977,900
22800,505,635723058,7700,6180,62,1023,985,2700
22900,295,1656478042,430,5310,62,1023,999,900
22900,435,1801979802,3470,6800,62,1023,221,1797
23000,225,1369133069,1990,5600,62,1023,980,900
23000,155,2089018456,3610,5600,62,1023,981,900
23000,575,628175011,6160,5890,62,1023,1208,2700
23100,435,1801979802,3470,6770,62,1023,131,1797
23200,365,1125898167,-4260,5310,62,1023,978,900
23300,85,1059961393,4030,5310,62,1023,996,900
23300,435,1801979802,3470,6760,62,1023,48,1797
23300,505,635723058,7260,6180,62,1023,992,2700
23400,295,1656478042,870,5310,62,1023,993,900
23400,575,628175011,5720,5890,62,1023,1210,2700
23500,225,1369133069,2440,5600,62,1023,973,900
23500,155,2089018456,4050,5600,62,1023,988,900
23500,435,1801979802,3470,6760,62,1023,0,1797
23700,365,1125898167,-3810,5310,62,1023,987,900
23700,225,1369133069,2600,5600,62,1023,883,900
23700,435,1801979802,3470,6760,62,1023,0,1797
23800,85,1059961393,4480,5310,62,1023,980,900
23800,575,628175011,5290,5890,62,1023,1213,2700
23800,505,1131176229,6810,6180,62,1023,979,2700
23900,225,1653377373,2740,5600,62,1023,793,900
23900,295,1656478042,1310,5310,62,1023,998,900
23900,435,1801979802,3470,6760,62,1023,0,1797
24000,155,2089018456,4490,5600,62,1023,976,900
24100,225,1653377373,2880,5600,62,1023,706,900
24200,365,1125898167,-3360,5310,62,1023,997,900
24200,575,628175011,4850,5890,62,1023,1216,2700
24300,225,1653377373,2990,5610,62,1023,616,885
24300,85,1059961393,4920,5310,62,1023,975,900
24300,505,1131176229,6370,6180,62,1023,989,2700
24400,295,1656478042,1760,5310,62,1023,993,900
24400,435,1801979802,3470,6750,62,1023,52,1797
24500,225,1653377373,3090,5620,62,1023,530,867
24500,155,2089018456,4930,5600,62,1023,990,900
24600,435,1801979802,3470,6730,62,1023,103,1800
24600,575,859484421,4410,5890,62,1023,1210,2700
24700,365,1125898167,-2920,5310,62,1023,984,900
24700,225,1653377373,3170,5640,62,1023,440,851
24800,85,1059961393,5360,5310,62,1023,984,900
24800,435,1801979802,3460,6710,62,1023,147,1804
24800,505,1131176229,5930,6180,62,1023,998,2700
24900,225,1653377373,3240,5640,62,1023,350,839
24900,295,1656478042,2200,5310,62,1023,993,900
25000,155,2089018456,5380,5600,62,1023,980,900
25000,435,1801979802,3460,6680,62,1023,192,1810
25000,575,859484421,3970,5890,62,1023,1220,2700
25100,225,1653377373,3290,5650,62,1023,260,830
25200,365,1914544919,-2480,5310,62,1023,976,900
25200,435,1801979802,3450,6640,62,1023,220,1817
25300,225,1653377373,3320,5660,62,1023,170,824
25300,85,608413784,5810,5310,62,1023,993,900
25300,505,1131176229,5480,6180,62,1023,990,2700
25400,295,1734575198,2640,5310,62,1023,995,900
25400,575,859484421,3540,5890,62,1023,1218,2700
25500,225,1653377373,3340,5660,62,1023,80,821
25500,155,756898537,5820,5600,62,1023,983,900
25500,435,1973594324,3440,6570,62,1023,290,1830
25700,365,1914544919,-2040,5310,62,1023,994,900
25700,225,1653377373,3340,5660,62,1023,0,820
25700,505,1131176229,5140,6180,62,1023,898,2700
25800,85,608413784,6250,5310,62,1023,999,900
25800,435,1973594324,3430,6490,62,1023,308,1851
25800,575,859484421,3100,5890,62,1023,1205,2700
25900,225,1653377373,3340,5660,62,1023,0,820
25900,295,1734575198,3090,5310,62,1023,980,900
25900,505,1131176229,4990,6180,62,1023,808,2700
26000,155,756898537,6260,5600,62,1023,989,900
26100,225,1653377373,3350,5660,62,1023,52,819
26100,435,1973594324,3380,6410,62,1023,350,1912
26100,505,1131176229,4860,6180,62,1023,718,2707
26200,365,1914544919,-1590,5310,62,1023,975,900
26200,575,859484421,2660,5890,62,1023,1220,2700
26300,225,1653377373,3360,5660,62,1023,99,819
26300,85,608413784,6700,5310,62,1023,990,900
26300,435,1973594324,3350,6350,62,1023,381,1959
26300,505,1131176229,4730,6200,62,1023,702,2730
26400,295,1734575198,3530,5310,62,1023,977,900
26500,225,1653377373,3390,5670,62,1023,141,818
26500,155,756898537,6710,5600,62,1023,985,900
26500,435,1973594324,3300,6300,62,1023,422,2023
26500,505,1131176229,4610,6240,62,1023,708,2776
26600,435,1973594324,3270,6280,62,1023,431,2067
26600,575,859484421,2230,5890,62,1023,1213,2700
26600,505,1131176229,4560,6270,62,1023,705,2820
26700,365,1914544919,-1150,5310,62,1023,995,900
26700,225,1653377373,3420,5680,62,1023,179,811
26700,435,1973594324,3230,6260,62,1023,447,2113
26700,505,1131176229,4500,6300,62,1023,719,2865
26800,85,608413784,7140,5310,62,1023,996,900
26800,435,1973594324,3200,6240,62,1023,460,2161
26800,505,1131176229,4460,6340,62,1023,701,2919
26900,295,1734575198,3970,5310,62,1023,999,900
26900,435,1973594324,3160,6220,62,1023,486,2211
26900,505,1131176229,4430,6400,62,1023,714,2992
27000,155,756898537,7150,5600,62,1023,990,900
27000,435,1973594324,3120,6210,62,1023,493,2278
27000,575,859484421,1790,5890,62,1023,1224,2700
27000,505,149798315,4400,6450,62,1023,706,3065
27100,225,1653377373,3480,5720,62,1023,243,772
27100,435,1973594324,3070,6200,62,1023,518,2332
27100,505,149798315,4370,6510,62,1023,701,3143
27200,365,1914544919,-710,5310,62,1023,980,900
27200,435,1973594324,3020,6190,62,1023,521,2386
27200,505,149798315,4360,6580,62,1023,720,3227
27300,85,608413784,7580,5310,62,1023,984,900
27300,435,1973594324,2980,6190,62,1023,525,2441
27300,505,149798315,4350,6640,62,1023,703,3299
27400,295,1734575198,4420,5310,62,1023,977,900
27400,435,1973594324,2930,6180,62,1023,547,2496
27400,575,2038664370,1350,5890,62,1023,1221,2700
27400,505,149798315,4340,6700,62,1023,708,3371
27500,225,1653377373,3570,5770,62,1023,277,722
27500,155,756898537,7600,5600,62,1023,983,900
27500,435,1973594324,2880,6180,62,1023,559,2536
27500,505,149798315,4330,6760,62,1023,709,3428
27600,435,1973594324,2830,6180,62,1023,573,2572
27600,505,149798315,4330,6830,62,1023,719,3472
27700,365,1914544919,-270,5310,62,1023,1000,900
27700,435,1973594324,2770,6180,62,1023,577,2608
27700,505,149798315,4330,6900,62,1023,732,3517
27800,225,1653377373,3630,5810,62,1023,310,681
27800,85,608413784,8020,5310,62,1023,980,900
27800,575,2038664370,910,5890,62,1023,1208,2700
27800,505,149798315,4330,6960,62,1023,741,3554
27900,295,1734575198,4860,5310,62,1023,977,900
27900,435,1973594324,2670,6180,62,1023,594,2662
27900,505,149798315,4330,7030,62,1023,752,3566
28000,155,756898537,8040,5600,62,1023,993,900
28000,505,149798315,4330,7100,62,1023,770,3579
28100,225,1653377373,3710,5860,62,1023,348,635
28100,435,1973594324,2560,6180,62,1023,608,2681
28200,365,1129566413,170,5310,62,1023,985,900
28200,575,2038664370,480,5890,62,1023,1205,2700
28300,85,184803526,8470,5310,62,1023,990,900
28300,435,1973594324,2450,6180,62,1023,646,2700
28300,505,149798315,4330,7320,62,1023,824,3597
28400,225,1653377373,3780,5920,62,1023,381,566
28400,295,1734575198,5300,5310,62,1023,995,900
28500,155,412776091,8480,5600,62,1023,992,900
28500,435,1973594324,2320,6180,62,1023,687,2700
28600,225,1653377373,3820,5980,62,1023,388,523
28600,575,2038664370,40,5890,62,1023,1215,2700
28600,505,149798315,4330,7550,62,1023,854,3597
28700,365,1129566413,620,5310,62,1023,987,900
28800,225,1653377373,3860,6040,62,1023,418,476
28800,85,184803526,8910,5310,62,1023,998,900
28900,295,1424268980,5740,5310,62,1023,1000,900
28900,505,149798315,4330,7790,62,1023,915,3597
29000,225,1653377373,3900,6110,62,1023,452,425
29000,155,412776091,8930,5600,62,1023,998,900
29000,435,1973594324,2000,6180,62,1023,754,2700
29000,575,2038664370,-400,5890,62,1023,1222,2700
29200,365,1129566413,1060,5310,62,1023,980,900
29200,225,1653377373,3940,6180,62,1023,469,372
29200,505,149798315,4330,8050,62,1023,959,3597
29300,85,184803526,9360,5310,62,1023,982,900
29400,225,1653377373,3980,6260,62,1023,493,310
29400,295,1424268980,6190,5310,62,1023,980,900
29400,575,2038664370,-840,5890,62,1023,1212,2700
29500,155,412776091,9370,5600,62,1023,989,900
29500,435,1973594324,1650,6180,62,1023,820,2700
29500,505,149798315,4320,8310,62,1023,975,3597
29600,225,1653377373,3990,6360,62,1023,536,252
29700,365,1129566413,1500,5310,62,1023,981,900
29800,225,1653377373,4000,6460,62,1023,573,200
29800,85,184803526,9800,5310,62,1023,992,900
29800,575,1911759956,-1280,5890,62,1023,1219,2700
29800,505,149798315,4320,8580,62,1023,994,3597
29900,295,1424268980,6630,5310,62,1023,994,900
29900,435,1973594324,1340,6180,62,1023,880,2700
30000,225,1653377373,4020,6560,62,1023,599,145
30000,155,412776091,9820,5600,62,1023,999,900
30200,365,1129566413,1950,5310,62,1023,996,900
30200,225,1653377373,4030,6670,62,1023,611,90
30200,575,1911759956,-1710,5890,62,1023,1208,2700
30300,85,184803526,10240,5310,62,1023,984,900
30300,435,1973594324,1010,6180,62,1023,942,2700
30300,505,149798315,4320,9030,62,1023,998,3597
30400,225,1653377373,4040,6780,62,1023,625,73
30400,295,1424268980,7070,5310,62,1023,980,900
30500,155,412776091,10260,5600,62,1023,990,900
30600,225,1653377373,4040,6900,62,1023,648,52
30600,575,1911759956,-2150,5890,62,1023,1223,2700
